school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
University of Saint Mary,750,641,Kansas,Town,NA,94.61,71.89,99.91,2,1,5,1,0,2,3,1,7,0.2531163740783188,2.6507782187536257
University of San Diego,5776,5605,California,Large City,NA,100.0,100.0,100.0,26,13,54,12,6,26,38,19,80,24.746064719932523,12.940329603685063
University of San Francisco,6847,6586,California,Large City,NA,100.0,100.0,100.0,31,16,63,14,7,30,45,23,93,37.28016614020604,7.5468208064196745
University of Science and Arts of Oklahoma,881,727,Oklahoma,Town,public,93.56,66.75,99.88,2,1,4,1,0,2,3,1,6,2.397882687422146,0.3391661177734363
University of Scranton,3809,3630,Pennsylvania,Small City,private,100.0,99.97,100.0,10,6,19,5,3,9,15,9,28,3.0421284982829255,11.714821218829972
University of Sioux Falls,1214,1036,South Dakota,Midsize City,private,97.17,82.99,99.96,2,1,5,1,1,3,3,2,8,1.7705016573280943,1.7831296392136085
University of South Alabama,10986,9090,Alabama,Midsize City,public,100.0,100.0,100.0,48,23,96,23,10,47,71,33,143,45.927056784093615,25.08593412162672
University of South CaroliNA - Aiken,3352,2716,South CaroliNA,Suburb,public,100.0,100.0,100.0,32,16,64,17,8,34,49,24,98,47.25490303249352,1.4694447780369668
University of South CaroliNA - Beaufort,2078,1797,South CaroliNA,Town,NA,100.0,100.0,100.0,19,10,38,10,5,21,29,15,59,28.249874284792064,0.8894360619814249
University of South CaroliNA - Columbia,26363,25243,South CaroliNA,Midsize City,NA,100.0,100.0,100.0,183,91,364,94,45,193,277,136,557,237.63313266538464,38.712393449850296
University of South CaroliNA - Upstate,5776,4583,South CaroliNA,Suburb,public,100.0,100.0,100.0,57,28,112,29,14,60,86,42,172,84.34359923281478,1.8781853460723847
University of South Dakota,7652,4908,South Dakota,Town,public,100.0,100.0,100.0,14,8,26,7,4,13,21,12,39,15.832312782932211,5.348324671156799
University of South Florida - Main Campus,31773,24672,Florida,Large City,NA,100.0,100.0,100.0,279,147,563,136,68,281,415,215,844,407.360823294731,7.598630314869647
University of South Florida - St. Petersburg,4251,2845,Florida,Large City,NA,100.0,100.0,100.0,38,20,76,18,9,38,56,29,114,55.27389165691813,0.6041394223045495
University of Southern California,19174,18631,California,Large City,private,100.0,100.0,100.0,86,43,178,39,19,83,125,62,261,84.1512626896167,40.013740317118106
University of Southern IndiaNA,9689,6588,IndiaNA,Suburb,NA,100.0,100.0,100.0,19,11,34,9,5,17,28,16,51,25.746095185550978,1.7421069302128278
University of Southern Maine,6110,3901,Maine,Small City,NA,99.82,93.96,100.0,4,2,8,2,1,4,6,3,12,4.120903345735063,2.2106007838801864
University of Southern Mississippi,11809,10384,Mississippi,Small City,NA,100.0,100.0,100.0,104,52,201,50,24,98,154,76,299,136.63489507568985,16.726478280089825
University of St Francis,1600,1291,Illinois,Suburb,NA,96.43,82.36,99.91,2,1,5,1,1,2,3,2,7,2.227436692862564,1.0972748514014257
University of St Thomas Minnesota,6197,5945,Minnesota,Large City,NA,99.51,92.36,100.0,4,2,8,2,1,4,6,3,12,2.6158913470624574,2.683434475432798
University of St. Thomas - Houston,1815,1434,Texas,Large City,NA,100.0,100.0,100.0,21,9,50,8,3,19,29,12,69,28.830722471409693,0.43420240177615843
University of the Cumberlands,3317,1828,Kentucky,Town,NA,100.0,98.62,100.0,7,3,16,3,1,8,10,4,24,5.253449489054398,4.7879073448144895
University of the District of Columbia,3858,1830,District of Columbia,Large City,public,100.0,99.94,100.0,9,5,16,4,2,8,13,7,24,7.882504256754255,5.427876562494832
University of the IncarNAte Word,5996,4461,Texas,Large City,NA,100.0,100.0,100.0,72,31,168,26,11,63,98,42,231,97.04942322300184,1.1024121126195878
University of the Ozarks,756,747,Arkansas,Town,NA,97.97,80.29,99.99,3,1,6,1,0,3,4,1,9,0.8916791642978917,2.9831108532666453
University of the Pacific,3552,3452,California,Large City,private,100.0,100.0,100.0,17,9,35,8,4,17,25,13,52,23.538046767628128,1.602633558875611
University of the Southwest,509,417,New Mexico,Rural,NA,97.35,76.34,99.99,3,1,6,1,0,3,4,1,9,1.4759645629108167,2.1367736454774904
University of the West,185,148,California,Suburb,NA,74.32,50.47,93.75,1,0,2,0,0,1,1,0,3,1.3544443707655376,0.0
University of Toledo,16191,13056,Ohio,Large City,public,100.0,100.0,100.0,27,15,52,13,6,25,40,21,77,33.73860451301794,6.1052061785535345
University of Tulsa,3347,3203,Oklahoma,Large City,private,100.0,99.91,100.0,12,5,27,5,2,12,17,7,39,4.939977659111426,11.699664492000514
University of Utah,24637,18066,Utah,Midsize City,NA,100.0,100.0,100.0,95,34,253,47,15,136,142,49,389,113.34325344099481,29.07939344169174
University of Vermont,11341,10395,Vermont,Small City,NA,100.0,100.0,100.0,19,10,35,9,5,17,28,15,52,0.018627091979062513,27.17725368699633
University of Virginia - Main Campus,16658,15766,Virginia,Suburb,public,100.0,100.0,100.0,57,26,110,29,12,58,86,38,168,63.43200609874158,23.196839856668134
University of Washington - Bothell Campus,5365,4641,Washington,Suburb,NA,100.0,100.0,100.0,13,9,22,7,4,12,20,13,34,19.361810292153304,0.7043988433773065
University of Washington - Seattle Campus,31328,28759,Washington,Large City,public,100.0,100.0,100.0,83,51,148,43,25,80,126,76,228,95.37158372695515,30.12410116411522
University of Washington - Tacoma Campus,4436,3945,Washington,Midsize City,NA,100.0,100.0,100.0,11,7,18,6,4,10,17,11,28,16.04683368152706,0.3051647626075479
University of West Alabama,2111,1843,Alabama,Rural,NA,100.0,99.67,100.0,8,4,17,4,2,8,12,6,25,10.083319273627056,2.2780480251429225
University of West Georgia,11230,8938,Georgia,Town,public,100.0,99.99,100.0,24,7,70,11,3,35,35,10,105,32.904479146790564,1.393605482033798
University of Wisconsin - Eau Claire,10184,9476,Wisconsin,Small City,public,99.54,95.21,100.0,4,2,7,2,1,3,6,3,10,3.7648053121745537,1.6090413584903207
University of Wisconsin - Green Bay,6812,4095,Wisconsin,Midsize City,public,98.15,89.83,99.94,3,2,5,1,1,2,4,3,7,3.2353244633728067,0.7533987114186614
University of Wisconsin - La Crosse,9701,9094,Wisconsin,Small City,NA,99.65,95.79,100.0,4,2,7,2,1,4,6,3,11,4.070100644594971,1.568565472516527
University of Wisconsin - Madison,31358,28977,Wisconsin,Large City,NA,100.0,100.0,100.0,26,14,50,12,6,23,38,20,73,9.82688243266116,27.358690683958372
University of Wisconsin - Milwaukee,20356,17076,Wisconsin,Large City,NA,100.0,99.85,100.0,8,5,14,3,2,7,11,7,21,9.693882485864146,1.512824407888667
University of Wisconsin - Oshkosh,12410,7994,Wisconsin,Small City,NA,99.87,97.91,100.0,5,3,8,2,1,4,7,4,12,6.093311956476813,0.5182100041412291
University of Wisconsin - Parkside,4135,3275,Wisconsin,Suburb,NA,92.82,77.96,99.28,2,1,3,1,0,2,3,1,5,1.880639399216862,0.7511754202527103
University of Wisconsin - Platteville,7614,6723,Wisconsin,Town,NA,99.86,96.62,100.0,5,2,9,2,1,5,7,3,14,2.9703321451333022,3.5687600603953133
University of Wisconsin - River Falls,5680,5014,Wisconsin,Town,NA,95.81,82.1,99.78,2,1,4,1,1,2,3,2,6,1.3496471873833307,1.822395018922139
University of Wisconsin - Stevens Point,7896,7224,Wisconsin,Town,NA,99.14,93.18,99.99,3,2,6,1,1,3,4,3,9,3.654979598531565,1.0918991273387382
University of Wisconsin - Stout,8129,6605,Wisconsin,Town,public,99.05,92.34,99.99,3,2,6,1,1,3,4,3,9,2.616673195695789,2.032317233306751
University of Wisconsin - Superior,2373,1829,Wisconsin,Suburb,NA,80.63,57.37,96.42,1,1,2,1,0,1,2,1,3,0.6695338230804204,0.9697684566637321
University of Wisconsin - Whitewater,11128,9830,Wisconsin,Town,NA,99.94,98.55,100.0,5,3,10,2,1,4,7,4,14,4.888251832467509,2.5593159231658187
University of Wyoming,9796,8281,Wyoming,Town,NA,99.99,98.15,100.0,7,3,19,3,1,10,10,4,29,0.02230069921486946,9.739063497826264
Upper Iowa University,4275,2107,Iowa,Rural,private,100.0,99.54,100.0,9,4,21,4,2,11,13,6,32,6.384818632384503,6.50029472183453
Ursinus College,1507,1489,Pennsylvania,Suburb,private,99.51,94.29,100.0,4,2,7,2,1,3,6,3,10,1.6721359364711592,3.628019854843865
Ursuline College,620,455,Ohio,Suburb,private,77.13,54.03,93.88,1,1,2,0,0,1,1,1,3,1.3307407436508534,0.14298619328016815
Utah State University,24621,17188,Utah,Small City,public,100.0,100.0,100.0,90,32,244,46,14,133,136,46,377,109.9115905547235,26.3275678928766
Utah Valley University,36870,18404,Utah,Small City,NA,100.0,100.0,100.0,142,50,380,71,23,204,213,73,584,190.51226623766928,23.049521333516513
Utica College,3686,2901,New York,Small City,NA,100.0,99.85,100.0,8,4,13,3,2,6,11,6,19,8.73653139970799,2.261039207190206
Valdosta State University,8774,7166,Georgia,Small City,NA,100.0,99.97,100.0,19,6,56,9,2,28,28,8,84,25.691841270119184,1.9272684595703902
Valley City State University,1373,834,North Dakota,Town,NA,99.99,96.58,100.0,6,2,14,3,1,9,9,3,23,7.754392265969442,1.1836286479741955
University of Valley Forge,700,589,Pennsylvania,Suburb,NA,90.81,70.57,99.1,2,1,3,1,0,2,3,1,5,0.5939393734742855,1.7867927439918585
Valparaiso University,3228,3153,IndiaNA,Suburb,NA,99.98,98.81,100.0,6,3,12,3,1,6,9,4,18,3.5121311806105977,4.927086881979174
Vanderbilt University,6888,6805,Tennessee,Large City,NA,100.0,100.0,100.0,24,11,52,11,5,24,35,16,76,3.2537441727116754,31.222033386544666
Vanguard University of Southern California,1842,1524,California,Midsize City,NA,100.0,99.89,100.0,9,5,20,4,2,10,13,7,30,11.047873272892952,2.7696691505683066
Vassar College,2352,2334,New York,Suburb,private,99.99,99.44,100.0,7,4,13,3,2,7,10,6,20,1.7577657122791268,8.103496925090226
Villanova University,6948,6525,Pennsylvania,Suburb,NA,100.0,100.0,100.0,19,11,38,9,5,18,28,16,56,2.251588983763145,26.147791430416426
Virginia Commonwealth University,23666,20036,Virginia,Midsize City,NA,100.0,100.0,100.0,80,35,148,42,17,80,122,52,228,113.20278442048334,8.26079609970381
Virginia Military Institute,1724,1722,Virginia,Town,public,99.98,97.92,100.0,6,3,11,3,1,6,9,4,17,5.441380998451294,3.16450220452223
Virginia Tech,27189,26603,Virginia,Small City,public,100.0,100.0,100.0,87,40,164,44,19,87,131,59,251,100.09830025915517,31.07887180936461
Virginia State University,4299,3976,Virginia,Suburb,public,100.0,99.99,100.0,14,6,25,7,3,13,21,9,38,14.023636357012505,6.4558345311920515
Virginia Union University,1298,1201,Virginia,Midsize City,NA,99.68,93.66,100.0,4,2,7,2,1,4,6,3,11,3.1356220618488635,2.591521791747416
Virginia Wesleyan University,1438,1354,Virginia,Large City,NA,99.89,95.04,100.0,4,2,8,2,1,4,6,3,12,5.478147086278668,1.2828355113217353
Viterbo University,1770,1394,Wisconsin,Small City,NA,82.83,57.1,98.03,1,1,3,1,0,1,2,1,4,0.5954770345229924,1.1611640777322203
Voorhees College,475,464,South CaroliNA,Town,private,99.55,92.59,100.0,4,2,7,2,1,4,6,3,11,4.762969406778098,0.5906919084101664
Wabash College,865,864,IndiaNA,Town,NA,94.8,79.13,99.72,2,1,4,1,0,2,3,1,6,1.696004715066844,1.251128703236608
Wagner College,1797,1736,New York,Large City,NA,99.95,98.4,100.0,5,3,10,2,1,5,7,4,15,2.446345007833099,5.049954886502413
Wake Forest University,5099,5046,North CaroliNA,Midsize City,NA,100.0,100.0,100.0,16,8,33,7,3,16,23,11,49,1.5483845021826046,21.3375799155223
Walden University,7443,453,Minnesota,Large City,NA,100.0,100.0,100.0,42,21,87,20,9,42,62,30,129,0.029880378834565974,62.13336061504294
Waldorf University,2124,1482,Iowa,Town,private,100.0,99.83,100.0,9,4,20,4,2,10,13,6,30,1.1837023307229695,12.353542843778587
Walla Walla University,1650,1556,Washington,Suburb,NA,99.85,97.46,100.0,4,2,9,2,1,5,6,3,14,2.603576762770615,3.891891682445819
Walsh University,2012,1744,Ohio,Suburb,private,99.3,92.73,99.99,3,2,6,2,1,3,5,3,9,4.525454022784536,0.426073704969522
Warner Pacific College,404,396,Oregon,Large City,NA,62.38,42.62,88.13,1,0,1,0,0,1,1,0,2,0.3690059719185952,0.6063936270056539
Warner University,1003,869,Florida,Rural,NA,100.0,99.86,100.0,9,4,17,4,2,9,13,6,26,12.440368622118486,0.29179928785896186
Warren Wilson College,589,579,North CaroliNA,Suburb,private,90.12,66.72,99.39,2,1,3,1,0,2,3,1,5,0.14234931242962365,2.1630905830892986
Wartburg College,1525,1474,Iowa,Town,NA,98.31,77.27,100.0,3,1,7,1,0,4,4,1,11,3.21333334729089,0.8606513854568714
Washburn University,5877,3944,Kansas,Midsize City,NA,99.22,92.42,99.98,3,2,6,2,1,3,5,3,9,3.9385475014147358,0.912280501279854
Washington Adventist University,875,655,Maryland,Suburb,NA,97.26,84.54,99.92,2,1,5,1,1,2,3,2,7,1.266972211524259,2.3176671009362066
Washington & Jefferson College,1411,1398,Pennsylvania,Suburb,NA,97.44,85.98,99.93,3,1,5,1,1,2,4,2,7,2.0549888427176497,1.6031535130698191
Washington and Lee University,1824,1823,Virginia,Town,private,99.99,98.81,100.0,6,3,13,3,1,6,9,4,19,1.439129723528624,7.787142264340719
Washington College,1489,1456,Maryland,Town,NA,99.22,92.52,99.99,3,2,6,2,1,3,5,3,9,2.2303127383695016,2.6162583513424034
Washington State University,25279,22166,Washington,Town,NA,100.0,100.0,100.0,62,39,108,33,20,59,95,59,167,84.04785831366549,10.756854401747969
Washington University in St Louis,7673,7074,Missouri,Suburb,NA,100.0,100.0,100.0,25,12,53,11,5,24,36,17,77,1.1112060485510913,34.48028838196373
Wayland Baptist University,3563,990,Texas,Town,NA,100.0,100.0,100.0,40,17,95,15,6,36,55,23,131,53.727690389869025,1.6140073749432162
Wayne State College,2756,2404,Nebraska,Town,public,78.29,47.59,97.59,1,0,2,0,0,1,1,0,3,0.40461148689519644,1.1195943280235452
Wayne State University,17300,12389,Michigan,Large City,public,100.0,100.0,100.0,38,18,85,19,8,43,57,26,128,56.086463698464065,0.8554872116623871
Waynesburg University,1374,1330,Pennsylvania,Town,private,95.23,81.34,99.72,2,1,4,1,1,2,3,2,6,2.371618543559342,0.6679148281630666
Webber InterNAtioNAl University,626,584,Florida,Town,NA,99.97,98.61,100.0,6,3,11,3,1,6,9,4,17,8.139322140073144,0.0936595423217881
Weber State University,27106,11311,Utah,Small City,NA,100.0,100.0,100.0,103,36,279,52,16,150,155,52,429,142.48634668764294,12.935456053867295
Webster University,3080,2297,Missouri,Suburb,private,99.99,97.88,100.0,6,3,15,3,1,7,9,4,22,3.5257425559167803,5.612223248991962
Wellesley College,2513,2374,Massachusetts,Suburb,private,100.0,99.61,100.0,7,4,15,3,2,7,10,6,22,1.2983720824268903,9.503737166329172
Wells College,486,481,New York,Rural,NA,79.69,58.79,94.91,1,1,2,0,0,1,1,1,3,0.9849298784506182,0.6049086592140145
Wentworth Institute of Technology,4263,3904,Massachusetts,Large City,private,100.0,99.96,100.0,10,5,18,5,2,9,15,7,27,11.885425751265174,2.5303599666352943
Wesley College,1447,1303,Delaware,Small City,private,99.33,93.37,99.99,3,2,7,2,1,3,5,3,10,0.26224401709624084,4.729769326606706
Wesleyan College,565,431,Georgia,Midsize City,NA,90.57,58.21,99.82,2,1,4,1,0,2,3,1,6,1.2724662090433112,1.0811135370282794
Wesleyan University,2975,2896,Connecticut,Small City,private,100.0,99.84,100.0,9,5,17,4,2,8,13,7,25,0.09900024882448961,12.350678757691652
West Chester University of Pennsylvania,14450,13020,Pennsylvania,Suburb,NA,100.0,100.0,100.0,27,15,52,12,7,25,39,22,77,24.97442633828459,14.203520336797402
West Liberty University,2174,1869,West Virginia,Rural,NA,86.76,64.21,97.85,1,1,3,1,0,1,2,1,4,0.34674079676610375,1.6718653392796947
West Texas A&M University,7393,5615,Texas,Town,public,100.0,100.0,100.0,85,36,199,31,13,74,116,49,273,113.77628553148735,2.252797395609799
West Virginia State University,3754,1786,West Virginia,Suburb,NA,97.11,82.39,99.91,2,1,5,1,1,2,3,2,7,0.7058974423747438,2.827082397920704
West Virginia University,22507,20712,West Virginia,Small City,public,100.0,100.0,100.0,32,17,62,15,7,31,47,24,93,2.319280563785775,44.94026136967592
West Virginia University Institute of Technology,1621,1111,West Virginia,Small City,public,68.65,42.38,89.88,1,0,2,0,0,1,1,0,3,0.3307130646239206,0.8255244246279261
West Virginia Wesleyan College,1322,1289,West Virginia,Town,private,84.75,61.71,97.36,1,1,2,1,0,1,2,1,3,0.18984961593769092,1.6857837710017476
Western CaroliNA University,9408,8040,North CaroliNA,Town,NA,100.0,99.97,100.0,12,6,26,5,2,12,17,8,38,11.683386963563452,5.405518198320202
Western Connecticut State University,5082,4089,Connecticut,Small City,NA,97.48,89.99,99.83,3,2,4,1,1,2,4,3,6,2.146084833162651,1.530942279356456
Western Governors University,72383,72385,Utah,Suburb,NA,100.0,100.0,100.0,298,137,666,132,57,307,430,194,973,38.240182719191964,392.2962918866256
Western Illinois University,7596,6668,Illinois,Town,NA,100.0,99.87,100.0,9,5,17,4,2,8,13,7,25,11.496396846471642,0.8313027926092037
Western InterNAtioNAl University,593,597,ArizoNA,Midsize City,NA,98.06,85.14,99.98,3,1,6,1,1,3,4,2,9,1.150717307419085,2.770519160307315
Western Kentucky University,17655,12919,Kentucky,Small City,NA,100.0,100.0,100.0,34,15,82,16,7,40,50,22,122,38.24616560352184,12.16590421311814
Western Michigan University,17938,15063,Michigan,Small City,NA,100.0,100.0,100.0,39,19,85,19,8,43,58,27,128,52.370563142063425,4.962312903988046
Western New England University,2737,2613,Massachusetts,Midsize City,private,99.95,98.6,100.0,5,3,9,2,1,5,7,4,14,4.806105183803145,2.7532010332870795
Western New Mexico University,2170,1266,New Mexico,Town,public,100.0,98.72,100.0,9,3,22,4,1,11,13,4,33,9.146894574994024,3.3224585039439285
Western Oregon University,4758,4065,Oregon,Town,public,99.98,99.47,100.0,6,4,10,3,2,5,9,6,15,6.19634828045705,2.1045386754216735
Western Colorado University,2427,1832,Colorado,Town,NA,99.6,89.74,100.0,4,2,10,2,1,4,6,3,14,1.7101297714831054,3.7868809215684784
Western Washington University,14961,13728,Washington,Small City,NA,100.0,100.0,100.0,36,23,64,19,11,36,55,34,100,49.55229971171735,5.070518382121183
Westfield State University,5585,4800,Massachusetts,Suburb,NA,100.0,100.0,100.0,15,9,28,7,4,14,22,13,42,22.229832834207283,0.3677726997874503
Westminster College Missouri,765,760,Missouri,Town,NA,86.78,56.79,99.22,1,1,3,1,0,1,2,1,4,1.0021624643474796,1.0143622010711597
Westminster College Pennsylvania,1193,1170,Pennsylvania,Town,private,93.84,77.8,99.56,2,1,4,1,0,2,3,1,6,1.7093864895113582,1.0729335895771879
Westminster College Utah,2033,1906,Utah,Midsize City,NA,100.0,98.45,100.0,7,3,19,4,1,10,11,4,29,6.666569384459615,4.482957173861608
Westmont College,1295,1294,California,Suburb,private,99.98,98.54,100.0,6,3,12,3,1,6,9,4,18,6.655080719058777,1.8139552009408704
Wheaton College Illinois,2386,2310,Illinois,Suburb,private,99.99,98.68,100.0,6,3,13,3,1,6,9,4,19,0.8203868946247331,8.000189659649592
Wheaton College Massachusetts,1686,1675,Massachusetts,Suburb,private,99.39,93.48,100.0,3,2,7,2,1,3,5,3,10,2.588230249559178,2.501554275862669
Wheeling Jesuit University,721,670,West Virginia,Small City,NA,75.58,52.09,93.48,1,1,2,0,0,1,1,1,3,0.05124359431374059,1.3556067597440302
Boston University Wheelock College of Education and Human Development,613,593,Massachusetts,Large City,NA,86.91,67.36,97.79,1,1,3,1,0,1,2,1,4,1.583588244796076,0.44496842700489136
Whitman College,1512,1455,Washington,Small City,NA,99.81,96.65,100.0,4,2,8,2,1,4,6,3,12,2.068193372116376,4.162078593412017
Whittier College,1684,1640,California,Suburb,NA,100.0,99.66,100.0,8,4,16,4,2,8,12,6,24,9.22486436305177,1.993323698077939
Whitworth University,2252,2211,Washington,Suburb,private,99.99,99.26,100.0,6,3,13,3,2,7,9,5,20,4.833118553988268,4.057587962101199
Wichita State University,12403,8749,Kansas,Large City,NA,100.0,99.69,100.0,8,4,14,3,2,7,11,6,21,8.346459259523721,2.7289697299394233
